date,state,state_abbr,cases,deaths
2020-03-22,South Dakota,SD,21,1
2020-03-23,South Dakota,SD,28,1
2020-03-24,South Dakota,SD,30,1
2020-03-25,South Dakota,SD,41,1
2020-03-26,South Dakota,SD,46,1
2020-03-27,South Dakota,SD,58,1
2020-03-28,South Dakota,SD,68,1
2020-03-29,South Dakota,SD,90,1
2020-03-30,South Dakota,SD,100,1
2020-03-31,South Dakota,SD,107,1
2020-04-01,South Dakota,SD,129,1
2020-04-02,South Dakota,SD,165,2
2020-04-03,South Dakota,SD,187,2
2020-04-04,South Dakota,SD,212,2
2020-04-05,South Dakota,SD,240,2
2020-04-06,South Dakota,SD,288,4
2020-04-07,South Dakota,SD,320,6
2020-04-08,South Dakota,SD,393,6
2020-04-09,South Dakota,SD,447,6
2020-04-10,South Dakota,SD,536,6
2020-04-11,South Dakota,SD,626,6
2020-04-12,South Dakota,SD,729,6
2020-04-13,South Dakota,SD,867,6
2020-04-14,South Dakota,SD,987,6
2020-04-15,South Dakota,SD,1168,6
2020-04-16,South Dakota,SD,1311,7
2020-04-17,South Dakota,SD,1411,7
2020-04-18,South Dakota,SD,1541,7
2020-04-19,South Dakota,SD,1635,7
2020-04-20,South Dakota,SD,1685,7
2020-04-21,South Dakota,SD,1755,8
2020-04-22,South Dakota,SD,1858,9
2020-04-23,South Dakota,SD,1956,9
2020-04-24,South Dakota,SD,2040,10
2020-04-25,South Dakota,SD,2147,10
2020-04-26,South Dakota,SD,2213,11
2020-04-27,South Dakota,SD,2246,11
2020-04-28,South Dakota,SD,2314,11
2020-04-29,South Dakota,SD,2375,13
2020-04-30,South Dakota,SD,2450,17
2020-05-01,South Dakota,SD,2525,21
2020-05-02,South Dakota,SD,2587,21
2020-05-03,South Dakota,SD,2630,21
2020-05-04,South Dakota,SD,2667,21
2020-05-05,South Dakota,SD,2720,24
2020-05-06,South Dakota,SD,2779,29
2020-05-07,South Dakota,SD,2905,31
2020-05-08,South Dakota,SD,3144,31
2020-05-09,South Dakota,SD,3393,34
2020-05-10,South Dakota,SD,3517,34
2020-05-11,South Dakota,SD,3614,34
2020-05-12,South Dakota,SD,3663,39
2020-05-13,South Dakota,SD,3732,39
2020-05-14,South Dakota,SD,3792,43
2020-05-15,South Dakota,SD,3887,44
2020-05-16,South Dakota,SD,3959,44
2020-05-17,South Dakota,SD,3987,44
2020-05-18,South Dakota,SD,4027,44
2020-05-19,South Dakota,SD,4085,46
2020-05-20,South Dakota,SD,4177,46
2020-05-21,South Dakota,SD,4177,47
2020-05-22,South Dakota,SD,4356,50
2020-05-23,South Dakota,SD,4468,50
2020-05-24,South Dakota,SD,4563,50
2020-05-25,South Dakota,SD,4586,50
2020-05-26,South Dakota,SD,4653,50
2020-05-27,South Dakota,SD,4710,54
2020-05-28,South Dakota,SD,4793,54
2020-05-29,South Dakota,SD,4866,59
2020-05-30,South Dakota,SD,4960,62
2020-05-31,South Dakota,SD,4993,62
2020-06-01,South Dakota,SD,5034,62
2020-06-02,South Dakota,SD,5067,62
2020-06-03,South Dakota,SD,5162,62
2020-06-04,South Dakota,SD,5247,64
2020-06-05,South Dakota,SD,5277,65
2020-06-06,South Dakota,SD,5367,65
2020-06-07,South Dakota,SD,5438,65
2020-06-08,South Dakota,SD,5471,65
2020-06-09,South Dakota,SD,5523,68
2020-06-10,South Dakota,SD,5604,69
2020-06-11,South Dakota,SD,5665,73
2020-06-12,South Dakota,SD,5742,74
2020-06-13,South Dakota,SD,5833,75
2020-06-14,South Dakota,SD,5898,75
2020-06-15,South Dakota,SD,5928,75
2020-06-16,South Dakota,SD,5966,77
2020-06-17,South Dakota,SD,6050,78
2020-06-18,South Dakota,SD,6109,78
2020-06-19,South Dakota,SD,6158,81
2020-06-20,South Dakota,SD,6225,81
2020-06-21,South Dakota,SD,6297,81
2020-06-22,South Dakota,SD,6326,81
2020-06-23,South Dakota,SD,6353,83
2020-06-24,South Dakota,SD,6419,84
2020-06-25,South Dakota,SD,6479,87
2020-06-26,South Dakota,SD,6535,88
2020-06-27,South Dakota,SD,6626,91
2020-06-28,South Dakota,SD,6681,91
2020-06-29,South Dakota,SD,6716,91
2020-06-30,South Dakota,SD,6764,91
2020-07-01,South Dakota,SD,6826,93
2020-07-02,South Dakota,SD,6893,97
2020-07-03,South Dakota,SD,6978,97
2020-02-25,Utah,UT,1,0
2020-02-26,Utah,UT,1,0
2020-02-27,Utah,UT,1,0
2020-02-28,Utah,UT,1,0
2020-02-29,Utah,UT,1,0
2020-03-01,Utah,UT,1,0
2020-03-02,Utah,UT,1,0
2020-03-03,Utah,UT,1,0
2020-03-04,Utah,UT,1,0
2020-03-05,Utah,UT,1,0
2020-03-06,Utah,UT,3,0
2020-03-07,Utah,UT,3,0
2020-03-08,Utah,UT,3,0
2020-03-09,Utah,UT,3,0
2020-03-10,Utah,UT,4,0
2020-03-11,Utah,UT,5,0
2020-03-12,Utah,UT,7,0
2020-03-13,Utah,UT,7,0
2020-03-14,Utah,UT,21,0
2020-03-15,Utah,UT,29,0
2020-03-16,Utah,UT,40,0
2020-03-17,Utah,UT,51,0
2020-03-18,Utah,UT,65,0
2020-03-19,Utah,UT,80,0
2020-03-20,Utah,UT,112,0
2020-03-21,Utah,UT,138,0
2020-03-22,Utah,UT,182,1
2020-03-23,Utah,UT,257,1
2020-03-24,Utah,UT,299,1
2020-03-25,Utah,UT,346,1
2020-03-26,Utah,UT,402,1
2020-03-27,Utah,UT,480,2
2020-03-28,Utah,UT,608,2
2020-03-29,Utah,UT,719,2
2020-03-30,Utah,UT,806,4
2020-03-31,Utah,UT,887,5
2020-04-01,Utah,UT,1012,7
2020-04-02,Utah,UT,1077,7
2020-04-03,Utah,UT,1248,7
2020-04-04,Utah,UT,1426,8
2020-04-05,Utah,UT,1618,8
2020-04-06,Utah,UT,1662,13
2020-04-07,Utah,UT,1737,13
2020-04-08,Utah,UT,1860,13
2020-04-09,Utah,UT,1980,13
2020-04-10,Utah,UT,2103,17
2020-04-11,Utah,UT,2208,18
2020-04-12,Utah,UT,2305,18
2020-04-13,Utah,UT,2368,18
2020-04-14,Utah,UT,2420,19
2020-04-15,Utah,UT,2549,20
2020-04-16,Utah,UT,2687,21
2020-04-17,Utah,UT,2813,23
2020-04-18,Utah,UT,2942,25
2020-04-19,Utah,UT,3071,27
2020-04-20,Utah,UT,3213,28
2020-04-21,Utah,UT,3301,32
2020-04-22,Utah,UT,3451,34
2020-04-23,Utah,UT,3621,35
2020-04-24,Utah,UT,3782,39
2020-04-25,Utah,UT,3950,41
2020-04-26,Utah,UT,4123,41
2020-04-27,Utah,UT,4236,41
2020-04-28,Utah,UT,4343,45
2020-04-29,Utah,UT,4499,45
2020-04-30,Utah,UT,4672,46
2020-05-01,Utah,UT,4829,46
2020-05-02,Utah,UT,4981,49
2020-05-03,Utah,UT,5175,50
2020-05-04,Utah,UT,5326,50
2020-05-05,Utah,UT,5449,56
2020-05-06,Utah,UT,5605,59
2020-05-07,Utah,UT,5724,61
2020-05-08,Utah,UT,5919,61
2020-05-09,Utah,UT,6103,66
2020-05-10,Utah,UT,6251,67
2020-05-11,Utah,UT,6364,68
2020-05-12,Utah,UT,6454,73
2020-05-13,Utah,UT,6624,76
2020-05-14,Utah,UT,6760,76
2020-05-15,Utah,UT,6930,77
2020-05-16,Utah,UT,7068,78
2020-05-17,Utah,UT,7238,80
2020-05-18,Utah,UT,7384,80
2020-05-19,Utah,UT,7530,88
2020-05-20,Utah,UT,7717,90
2020-05-21,Utah,UT,7876,92
2020-05-22,Utah,UT,8057,93
2020-05-23,Utah,UT,8260,97
2020-05-24,Utah,UT,8392,97
2020-05-25,Utah,UT,8521,98
2020-05-26,Utah,UT,8622,101
2020-05-27,Utah,UT,8710,105
2020-05-28,Utah,UT,8953,106
2020-05-29,Utah,UT,9282,107
2020-05-30,Utah,UT,9551,112
2020-05-31,Utah,UT,9829,113
2020-06-01,Utah,UT,10026,113
2020-06-02,Utah,UT,10237,113
2020-06-03,Utah,UT,10558,117
2020-06-04,Utah,UT,10858,117
2020-06-05,Utah,UT,11344,120
2020-06-06,Utah,UT,11866,121
2020-06-07,Utah,UT,12084,121
2020-06-08,Utah,UT,12378,124
2020-06-09,Utah,UT,12639,127
2020-06-10,Utah,UT,12982,128
2020-06-11,Utah,UT,13366,131
2020-06-12,Utah,UT,13681,139
2020-06-13,Utah,UT,14061,139
2020-06-14,Utah,UT,14313,139
2020-06-15,Utah,UT,14757,143
2020-06-16,Utah,UT,15077,145
2020-06-17,Utah,UT,15464,149
2020-06-18,Utah,UT,16015,152
2020-06-19,Utah,UT,16585,155
2020-06-20,Utah,UT,17173,155
2020-06-21,Utah,UT,17567,158
2020-06-22,Utah,UT,18035,158
2020-06-23,Utah,UT,18454,163
2020-06-24,Utah,UT,18915,163
2020-06-25,Utah,UT,19544,164
2020-06-26,Utah,UT,20218,166
2020-06-27,Utah,UT,20735,167
2020-06-28,Utah,UT,21155,167
2020-06-29,Utah,UT,21818,168
2020-06-30,Utah,UT,22364,172
2020-07-01,Utah,UT,22864,173
2020-07-02,Utah,UT,23466,176
2020-07-03,Utah,UT,24070,181
2020-03-06,Indiana,IN,1,0
2020-03-07,Indiana,IN,1,0
2020-03-08,Indiana,IN,2,0
2020-03-09,Indiana,IN,4,0
2020-03-10,Indiana,IN,6,0
2020-03-11,Indiana,IN,11,0
2020-03-12,Indiana,IN,12,0
2020-03-13,Indiana,IN,12,0
2020-03-14,Indiana,IN,15,0
2020-03-15,Indiana,IN,19,0
2020-03-16,Indiana,IN,24,1
2020-03-17,Indiana,IN,30,2
2020-03-18,Indiana,IN,39,2
2020-03-19,Indiana,IN,56,2
2020-03-20,Indiana,IN,81,5
2020-03-21,Indiana,IN,128,6
2020-03-22,Indiana,IN,204,9
2020-03-23,Indiana,IN,264,12
2020-03-24,Indiana,IN,371,17
2020-03-25,Indiana,IN,484,19
2020-03-26,Indiana,IN,661,23
2020-03-27,Indiana,IN,992,32
2020-03-28,Indiana,IN,1239,38
2020-03-29,Indiana,IN,1522,40
2020-03-30,Indiana,IN,1797,44
2020-03-31,Indiana,IN,2177,61
2020-04-01,Indiana,IN,2578,80
2020-04-02,Indiana,IN,3056,94
2020-04-03,Indiana,IN,3455,118
2020-04-04,Indiana,IN,3975,136
2020-04-05,Indiana,IN,4437,151
2020-04-06,Indiana,IN,4986,171
2020-04-07,Indiana,IN,5544,208
2020-04-08,Indiana,IN,5986,246
2020-04-09,Indiana,IN,6400,295
2020-04-10,Indiana,IN,6960,353
2020-04-11,Indiana,IN,7494,389
2020-04-12,Indiana,IN,7990,405
2020-04-13,Indiana,IN,8300,414
2020-04-14,Indiana,IN,8598,458
2020-04-15,Indiana,IN,9030,511
2020-04-16,Indiana,IN,9619,554
2020-04-17,Indiana,IN,10235,599
2020-04-18,Indiana,IN,10730,633
2020-04-19,Indiana,IN,11301,652
2020-04-20,Indiana,IN,11784,666
2020-04-21,Indiana,IN,12214,731
2020-04-22,Indiana,IN,12575,764
2020-04-23,Indiana,IN,13196,811
2020-04-24,Indiana,IN,13848,851
2020-04-25,Indiana,IN,14567,897
2020-04-26,Indiana,IN,15187,928
2020-04-27,Indiana,IN,16137,932
2020-04-28,Indiana,IN,16783,992
2020-04-29,Indiana,IN,17409,1065
2020-04-30,Indiana,IN,18099,1114
2020-05-01,Indiana,IN,18941,1175
2020-05-02,Indiana,IN,19629,1229
2020-05-03,Indiana,IN,20267,1246
2020-05-04,Indiana,IN,20855,1264
2020-05-05,Indiana,IN,21423,1326
2020-05-06,Indiana,IN,22286,1377
2020-05-07,Indiana,IN,22942,1414
2020-05-08,Indiana,IN,23620,1447
2020-05-09,Indiana,IN,24239,1490
2020-05-10,Indiana,IN,24633,1508
2020-05-11,Indiana,IN,25134,1540
2020-05-12,Indiana,IN,25676,1578
2020-05-13,Indiana,IN,26044,1619
2020-05-14,Indiana,IN,26627,1646
2020-05-15,Indiana,IN,27281,1691
2020-05-16,Indiana,IN,27919,1741
2020-05-17,Indiana,IN,28419,1751
2020-05-18,Indiana,IN,28897,1765
2020-05-19,Indiana,IN,29402,1824
2020-05-20,Indiana,IN,29986,1864
2020-05-21,Indiana,IN,30673,1913
2020-05-22,Indiana,IN,31165,1941
2020-05-23,Indiana,IN,31674,1964
2020-05-24,Indiana,IN,32151,1976
2020-05-25,Indiana,IN,32489,1984
2020-05-26,Indiana,IN,32856,2004
2020-05-27,Indiana,IN,33242,2030
2020-05-28,Indiana,IN,33885,2068
2020-05-29,Indiana,IN,34399,2110
2020-05-30,Indiana,IN,35064,2125
2020-05-31,Indiana,IN,35429,2134
2020-06-01,Indiana,IN,35684,2142
2020-06-02,Indiana,IN,36129,2197
2020-06-03,Indiana,IN,36609,2207
2020-06-04,Indiana,IN,37005,2231
2020-06-05,Indiana,IN,37499,2258
2020-06-06,Indiana,IN,37928,2292
2020-06-07,Indiana,IN,38328,2303
2020-06-08,Indiana,IN,38553,2316
2020-06-09,Indiana,IN,38985,2339
2020-06-10,Indiana,IN,39297,2355
2020-06-11,Indiana,IN,39714,2380
2020-06-12,Indiana,IN,40114,2396
2020-06-13,Indiana,IN,40535,2413
2020-06-14,Indiana,IN,40901,2422
2020-06-15,Indiana,IN,41422,2433
2020-06-16,Indiana,IN,41780,2447
2020-06-17,Indiana,IN,42036,2475
2020-06-18,Indiana,IN,42480,2491
2020-06-19,Indiana,IN,42801,2516
2020-06-20,Indiana,IN,43135,2536
2020-06-21,Indiana,IN,43496,2540
2020-06-22,Indiana,IN,43709,2553
2020-06-23,Indiana,IN,43967,2569
2020-06-24,Indiana,IN,44260,2578
2020-06-25,Indiana,IN,44779,2586
2020-06-26,Indiana,IN,45269,2595
2020-06-27,Indiana,IN,45707,2616
2020-06-28,Indiana,IN,46071,2619
2020-06-29,Indiana,IN,46370,2624
2020-06-30,Indiana,IN,46740,2640
2020-07-01,Indiana,IN,47116,2650
2020-07-02,Indiana,IN,47553,2662
2020-07-03,Indiana,IN,48099,2682
2020-02-01,Massachusetts,MA,1,0
2020-02-02,Massachusetts,MA,1,0
2020-02-03,Massachusetts,MA,1,0
2020-02-04,Massachusetts,MA,1,0
2020-02-05,Massachusetts,MA,1,0
2020-02-06,Massachusetts,MA,1,0
2020-02-07,Massachusetts,MA,1,0
2020-02-08,Massachusetts,MA,1,0
2020-02-09,Massachusetts,MA,1,0
2020-02-10,Massachusetts,MA,1,0
2020-02-11,Massachusetts,MA,1,0
2020-02-12,Massachusetts,MA,1,0
2020-02-13,Massachusetts,MA,1,0
2020-02-14,Massachusetts,MA,1,0
2020-02-15,Massachusetts,MA,1,0
2020-02-16,Massachusetts,MA,1,0
2020-02-17,Massachusetts,MA,1,0
2020-02-18,Massachusetts,MA,1,0
2020-02-19,Massachusetts,MA,1,0
2020-02-20,Massachusetts,MA,1,0
2020-02-21,Massachusetts,MA,1,0
2020-02-22,Massachusetts,MA,1,0
2020-02-23,Massachusetts,MA,1,0
2020-02-24,Massachusetts,MA,1,0
2020-02-25,Massachusetts,MA,1,0
2020-02-26,Massachusetts,MA,1,0
2020-02-27,Massachusetts,MA,1,0
2020-02-28,Massachusetts,MA,1,0
2020-02-29,Massachusetts,MA,1,0
2020-03-01,Massachusetts,MA,1,0
2020-03-02,Massachusetts,MA,2,0
2020-03-03,Massachusetts,MA,2,0
2020-03-04,Massachusetts,MA,2,0
2020-03-05,Massachusetts,MA,3,0
2020-03-06,Massachusetts,MA,8,0
2020-03-07,Massachusetts,MA,13,0
2020-03-08,Massachusetts,MA,28,0
2020-03-09,Massachusetts,MA,41,0
2020-03-10,Massachusetts,MA,92,0
2020-03-11,Massachusetts,MA,95,0
2020-03-12,Massachusetts,MA,108,0
2020-03-13,Massachusetts,MA,123,0
2020-03-14,Massachusetts,MA,138,0
2020-03-15,Massachusetts,MA,164,0
2020-03-16,Massachusetts,MA,197,0
2020-03-17,Massachusetts,MA,218,0
2020-03-18,Massachusetts,MA,256,0
2020-03-19,Massachusetts,MA,328,0
2020-03-20,Massachusetts,MA,413,1
2020-03-21,Massachusetts,MA,525,2
2020-03-22,Massachusetts,MA,646,5
2020-03-23,Massachusetts,MA,777,9
2020-03-24,Massachusetts,MA,1159,11
2020-03-25,Massachusetts,MA,1838,15
2020-03-26,Massachusetts,MA,2417,25
2020-03-27,Massachusetts,MA,3240,35
2020-03-28,Massachusetts,MA,4257,44
2020-03-29,Massachusetts,MA,4955,48
2020-03-30,Massachusetts,MA,5752,56
2020-03-31,Massachusetts,MA,6620,89
2020-04-01,Massachusetts,MA,7738,122
2020-04-02,Massachusetts,MA,8966,154
2020-04-03,Massachusetts,MA,10402,192
2020-04-04,Massachusetts,MA,11736,216
2020-04-05,Massachusetts,MA,12500,231
2020-04-06,Massachusetts,MA,13837,260
2020-04-07,Massachusetts,MA,15202,356
2020-04-08,Massachusetts,MA,16790,433
2020-04-09,Massachusetts,MA,18941,503
2020-04-10,Massachusetts,MA,20974,599
2020-04-11,Massachusetts,MA,22860,686
2020-04-12,Massachusetts,MA,25475,756
2020-04-13,Massachusetts,MA,26867,844
2020-04-14,Massachusetts,MA,28163,957
2020-04-15,Massachusetts,MA,29918,1108
2020-04-16,Massachusetts,MA,32181,1245
2020-04-17,Massachusetts,MA,34402,1404
2020-04-18,Massachusetts,MA,36372,1560
2020-04-19,Massachusetts,MA,38077,1706
2020-04-20,Massachusetts,MA,39643,1809
2020-04-21,Massachusetts,MA,41199,1961
2020-04-22,Massachusetts,MA,42944,2182
2020-04-23,Massachusetts,MA,46023,2360
2020-04-24,Massachusetts,MA,50969,2556
2020-04-25,Massachusetts,MA,53348,2730
2020-04-26,Massachusetts,MA,54938,2899
2020-04-27,Massachusetts,MA,56462,3003
2020-04-28,Massachusetts,MA,58302,3153
2020-04-29,Massachusetts,MA,60265,3405
2020-04-30,Massachusetts,MA,62205,3562
2020-05-01,Massachusetts,MA,64311,3716
2020-05-02,Massachusetts,MA,66263,3846
2020-05-03,Massachusetts,MA,68087,4004
2020-05-04,Massachusetts,MA,69087,4090
2020-05-05,Massachusetts,MA,70271,4212
2020-05-06,Massachusetts,MA,72025,4420
2020-05-07,Massachusetts,MA,73721,4552
2020-05-08,Massachusetts,MA,75333,4702
2020-05-09,Massachusetts,MA,76743,4840
2020-05-10,Massachusetts,MA,77793,4979
2020-05-11,Massachusetts,MA,78462,5108
2020-05-12,Massachusetts,MA,79332,5141
2020-05-13,Massachusetts,MA,80497,5315
2020-05-14,Massachusetts,MA,82182,5482
2020-05-15,Massachusetts,MA,83421,5592
2020-05-16,Massachusetts,MA,84933,5705
2020-05-17,Massachusetts,MA,86010,5797
2020-05-18,Massachusetts,MA,87052,5862
2020-05-19,Massachusetts,MA,87925,5938
2020-05-20,Massachusetts,MA,88970,6066
2020-05-21,Massachusetts,MA,90084,6148
2020-05-22,Massachusetts,MA,90889,6228
2020-05-23,Massachusetts,MA,91662,6304
2020-05-24,Massachusetts,MA,92675,6372
2020-05-25,Massachusetts,MA,93271,6416
2020-05-26,Massachusetts,MA,93693,6473
2020-05-27,Massachusetts,MA,94220,6547
2020-05-28,Massachusetts,MA,94895,6640
2020-05-29,Massachusetts,MA,95512,6718
2020-05-30,Massachusetts,MA,96301,6768
2020-05-31,Massachusetts,MA,96965,6846
2020-06-01,Massachusetts,MA,100805,7035
2020-06-02,Massachusetts,MA,101163,7085
2020-06-03,Massachusetts,MA,101592,7152
2020-06-04,Massachusetts,MA,102063,7201
2020-06-05,Massachusetts,MA,102557,7235
2020-06-06,Massachusetts,MA,103132,7289
2020-06-07,Massachusetts,MA,103436,7316
2020-06-08,Massachusetts,MA,103626,7353
2020-06-09,Massachusetts,MA,103889,7408
2020-06-10,Massachusetts,MA,104156,7454
2020-06-11,Massachusetts,MA,104667,7492
2020-06-12,Massachusetts,MA,105059,7538
2020-06-13,Massachusetts,MA,105395,7576
2020-06-14,Massachusetts,MA,105603,7624
2020-06-15,Massachusetts,MA,105690,7646
2020-06-16,Massachusetts,MA,105885,7664
2020-06-17,Massachusetts,MA,106151,7733
2020-06-18,Massachusetts,MA,106422,7769
2020-06-19,Massachusetts,MA,106650,7799
2020-06-20,Massachusetts,MA,106936,7827
2020-06-21,Massachusetts,MA,107061,7857
2020-06-22,Massachusetts,MA,107210,7873
2020-06-23,Massachusetts,MA,107439,7889
2020-06-24,Massachusetts,MA,107611,7937
2020-06-25,Massachusetts,MA,107837,7962
2020-06-26,Massachusetts,MA,108070,8012
2020-06-27,Massachusetts,MA,108443,8040
2020-06-28,Massachusetts,MA,108667,8060
2020-06-29,Massachusetts,MA,108768,8095
2020-06-30,Massachusetts,MA,108882,8054
2020-07-01,Massachusetts,MA,109143,8081
2020-07-02,Massachusetts,MA,109338,8132
2020-07-03,Massachusetts,MA,109628,8149
2020-03-11,Mississippi,MS,1,0
2020-03-12,Mississippi,MS,1,0
2020-03-13,Mississippi,MS,6,0
2020-03-14,Mississippi,MS,6,0
2020-03-15,Mississippi,MS,10,0
2020-03-16,Mississippi,MS,12,0
2020-03-17,Mississippi,MS,21,0
2020-03-18,Mississippi,MS,34,0
2020-03-19,Mississippi,MS,50,1
2020-03-20,Mississippi,MS,80,1
2020-03-21,Mississippi,MS,140,1
2020-03-22,Mississippi,MS,207,1
2020-03-23,Mississippi,MS,249,1
2020-03-24,Mississippi,MS,320,1
2020-03-25,Mississippi,MS,376,5
2020-03-26,Mississippi,MS,486,6
2020-03-27,Mississippi,MS,579,8
2020-03-28,Mississippi,MS,669,13
2020-03-29,Mississippi,MS,759,14
2020-03-30,Mississippi,MS,848,16
2020-03-31,Mississippi,MS,937,20
2020-04-01,Mississippi,MS,1073,22
2020-04-02,Mississippi,MS,1177,26
2020-04-03,Mississippi,MS,1358,29
2020-04-04,Mississippi,MS,1455,35
2020-04-05,Mississippi,MS,1638,43
2020-04-06,Mississippi,MS,1738,51
2020-04-07,Mississippi,MS,1915,59
2020-04-08,Mississippi,MS,2003,67
2020-04-09,Mississippi,MS,2260,76
2020-04-10,Mississippi,MS,2469,82
2020-04-11,Mississippi,MS,2642,93
2020-04-12,Mississippi,MS,2781,96
2020-04-13,Mississippi,MS,2942,98
2020-04-14,Mississippi,MS,3087,111
2020-04-15,Mississippi,MS,3360,122
2020-04-16,Mississippi,MS,3624,129
2020-04-17,Mississippi,MS,3793,140
2020-04-18,Mississippi,MS,3974,152
2020-04-19,Mississippi,MS,4274,159
2020-04-20,Mississippi,MS,4512,169
2020-04-21,Mississippi,MS,4716,183
2020-04-22,Mississippi,MS,4894,193
2020-04-23,Mississippi,MS,5153,201
2020-04-24,Mississippi,MS,5434,209
2020-04-25,Mississippi,MS,5718,221
2020-04-26,Mississippi,MS,5911,227
2020-04-27,Mississippi,MS,6094,229
2020-04-28,Mississippi,MS,6342,239
2020-04-29,Mississippi,MS,6569,250
2020-04-30,Mississippi,MS,6815,261
2020-05-01,Mississippi,MS,7212,281
2020-05-02,Mississippi,MS,7441,291
2020-05-03,Mississippi,MS,7550,303
2020-05-04,Mississippi,MS,7877,310
2020-05-05,Mississippi,MS,8207,342
2020-05-06,Mississippi,MS,8424,374
2020-05-07,Mississippi,MS,8686,396
2020-05-08,Mississippi,MS,9090,409
2020-05-09,Mississippi,MS,9378,421
2020-05-10,Mississippi,MS,9501,430
2020-05-11,Mississippi,MS,9674,435
2020-05-12,Mississippi,MS,9908,457
2020-05-13,Mississippi,MS,10090,465
2020-05-14,Mississippi,MS,10483,480
2020-05-15,Mississippi,MS,10801,493
2020-05-16,Mississippi,MS,11123,510
2020-05-17,Mississippi,MS,11296,521
2020-05-18,Mississippi,MS,11432,528
2020-05-19,Mississippi,MS,11704,554
2020-05-20,Mississippi,MS,11967,570
2020-05-21,Mississippi,MS,12222,580
2020-05-22,Mississippi,MS,12624,596
2020-05-23,Mississippi,MS,13005,616
2020-05-24,Mississippi,MS,13252,625
2020-05-25,Mississippi,MS,13458,635
2020-05-26,Mississippi,MS,13731,652
2020-05-27,Mississippi,MS,14044,670
2020-05-28,Mississippi,MS,14372,693
2020-05-29,Mississippi,MS,14790,710
2020-05-30,Mississippi,MS,15229,723
2020-05-31,Mississippi,MS,15501,734
2020-06-01,Mississippi,MS,15752,739
2020-06-02,Mississippi,MS,16020,767
2020-06-03,Mississippi,MS,16322,782
2020-06-04,Mississippi,MS,16560,794
2020-06-05,Mississippi,MS,16769,803
2020-06-06,Mississippi,MS,17034,811
2020-06-07,Mississippi,MS,17270,817
2020-06-08,Mississippi,MS,17768,837
2020-06-09,Mississippi,MS,18109,847
2020-06-10,Mississippi,MS,18483,868
2020-06-11,Mississippi,MS,18483,868
2020-06-12,Mississippi,MS,19091,881
2020-06-13,Mississippi,MS,19348,889
2020-06-14,Mississippi,MS,19516,891
2020-06-15,Mississippi,MS,19799,895
2020-06-16,Mississippi,MS,20152,915
2020-06-17,Mississippi,MS,20641,938
2020-06-18,Mississippi,MS,21022,943
2020-06-19,Mississippi,MS,21022,943
2020-06-20,Mississippi,MS,21022,943
2020-06-21,Mississippi,MS,21022,943
2020-06-22,Mississippi,MS,22287,978
2020-06-23,Mississippi,MS,22898,989
2020-06-24,Mississippi,MS,23424,1011
2020-06-25,Mississippi,MS,24516,1016
2020-06-26,Mississippi,MS,25066,1022
2020-06-27,Mississippi,MS,25531,1035
2020-06-28,Mississippi,MS,25899,1039
2020-06-29,Mississippi,MS,26568,1059
2020-06-30,Mississippi,MS,27248,1073
2020-07-01,Mississippi,MS,27900,1082
2020-07-02,Mississippi,MS,28770,1092
2020-07-03,Mississippi,MS,29684,1103
2020-02-17,Nebraska,NE,10,0
2020-02-18,Nebraska,NE,10,0
2020-02-19,Nebraska,NE,10,0
2020-02-20,Nebraska,NE,11,0
2020-02-21,Nebraska,NE,11,0
2020-02-22,Nebraska,NE,11,0
2020-02-23,Nebraska,NE,11,0
2020-02-24,Nebraska,NE,12,0
2020-02-25,Nebraska,NE,13,0
2020-02-26,Nebraska,NE,13,0
2020-02-27,Nebraska,NE,13,0
2020-02-28,Nebraska,NE,13,0
2020-02-29,Nebraska,NE,13,0
2020-03-01,Nebraska,NE,13,0
2020-03-02,Nebraska,NE,13,0
2020-03-03,Nebraska,NE,13,0
2020-03-04,Nebraska,NE,13,0
2020-03-05,Nebraska,NE,13,0
2020-03-06,Nebraska,NE,14,0
2020-03-07,Nebraska,NE,14,0
2020-03-08,Nebraska,NE,16,0
2020-03-09,Nebraska,NE,16,0
2020-03-10,Nebraska,NE,17,0
2020-03-11,Nebraska,NE,23,0
2020-03-12,Nebraska,NE,24,0
2020-03-13,Nebraska,NE,27,0
2020-03-14,Nebraska,NE,29,0
2020-03-15,Nebraska,NE,31,0
2020-03-16,Nebraska,NE,33,0
2020-03-17,Nebraska,NE,36,0
2020-03-18,Nebraska,NE,43,0
2020-03-19,Nebraska,NE,47,0
2020-03-20,Nebraska,NE,53,0
2020-03-21,Nebraska,NE,61,0
2020-03-22,Nebraska,NE,62,0
2020-03-23,Nebraska,NE,73,0
2020-03-24,Nebraska,NE,77,0
2020-03-25,Nebraska,NE,84,0
2020-03-26,Nebraska,NE,91,0
2020-03-27,Nebraska,NE,102,2
2020-03-28,Nebraska,NE,122,2
2020-03-29,Nebraska,NE,138,2
2020-03-30,Nebraska,NE,185,3
2020-03-31,Nebraska,NE,199,4
2020-04-01,Nebraska,NE,249,5
2020-04-02,Nebraska,NE,273,6
2020-04-03,Nebraska,NE,297,6
2020-04-04,Nebraska,NE,339,8
2020-04-05,Nebraska,NE,377,8
2020-04-06,Nebraska,NE,438,10
2020-04-07,Nebraska,NE,491,12
2020-04-08,Nebraska,NE,538,14
2020-04-09,Nebraska,NE,594,15
2020-04-10,Nebraska,NE,678,18
2020-04-11,Nebraska,NE,718,18
2020-04-12,Nebraska,NE,805,18
