state,date,cases,deaths,active,recovered
Guizhou,2020-06-22,147,2,0,145
Guizhou,2020-06-23,147,2,0,145
Guizhou,2020-06-24,147,2,0,145
Guizhou,2020-06-25,147,2,0,145
Guizhou,2020-06-26,147,2,0,145
Guizhou,2020-06-27,147,2,0,145
Guizhou,2020-06-28,147,2,0,145
Guizhou,2020-06-29,147,2,0,145
Guizhou,2020-06-30,147,2,0,145
Guizhou,2020-07-01,147,2,0,145
Guizhou,2020-07-02,147,2,0,145
Guizhou,2020-07-03,147,2,0,145
Guizhou,2020-07-04,147,2,0,145
Guizhou,2020-07-05,147,2,0,145
Guizhou,2020-07-06,147,2,0,145
Guizhou,2020-07-07,147,2,0,145
Guizhou,2020-07-08,147,2,0,145
Guizhou,2020-07-09,147,2,0,145
Guizhou,2020-07-10,147,2,0,145
Hainan,2020-01-22,4,0,4,0
Hainan,2020-01-23,5,0,5,0
Hainan,2020-01-24,8,0,8,0
Hainan,2020-01-25,19,0,19,0
Hainan,2020-01-26,22,0,22,0
Hainan,2020-01-27,33,1,32,0
Hainan,2020-01-28,40,1,39,0
Hainan,2020-01-29,43,1,42,0
Hainan,2020-01-30,46,1,44,1
Hainan,2020-01-31,52,1,50,1
Hainan,2020-02-01,62,1,60,1
Hainan,2020-02-02,64,1,59,4
Hainan,2020-02-03,72,1,67,4
Hainan,2020-02-04,80,1,74,5
Hainan,2020-02-05,99,1,93,5
Hainan,2020-02-06,106,1,97,8
Hainan,2020-02-07,117,2,105,10
Hainan,2020-02-08,124,2,108,14
Hainan,2020-02-09,131,3,109,19
Hainan,2020-02-10,138,3,116,19
Hainan,2020-02-11,144,3,121,20
Hainan,2020-02-12,157,4,126,27
Hainan,2020-02-13,157,4,123,30
Hainan,2020-02-14,159,4,112,43
Hainan,2020-02-15,162,4,119,39
Hainan,2020-02-16,162,4,106,52
Hainan,2020-02-17,163,4,100,59
Hainan,2020-02-18,163,4,80,79
Hainan,2020-02-19,168,4,80,84
Hainan,2020-02-20,168,4,78,86
Hainan,2020-02-21,168,4,69,95
Hainan,2020-02-22,168,4,60,104
Hainan,2020-02-23,168,5,57,106
Hainan,2020-02-24,168,5,47,116
Hainan,2020-02-25,168,5,39,124
Hainan,2020-02-26,168,5,34,129
Hainan,2020-02-27,168,5,32,131
Hainan,2020-02-28,168,5,30,133
Hainan,2020-02-29,168,5,15,148
Hainan,2020-03-01,168,5,14,149
Hainan,2020-03-02,168,5,12,151
Hainan,2020-03-03,168,5,8,155
Hainan,2020-03-04,168,5,5,158
Hainan,2020-03-05,168,6,4,158
Hainan,2020-03-06,168,6,4,158
Hainan,2020-03-07,168,6,4,158
Hainan,2020-03-08,168,6,3,159
Hainan,2020-03-09,168,6,3,159
Hainan,2020-03-10,168,6,3,159
Hainan,2020-03-11,168,6,3,159
Hainan,2020-03-12,168,6,2,160
Hainan,2020-03-13,168,6,2,160
Hainan,2020-03-14,168,6,2,160
Hainan,2020-03-15,168,6,2,160
Hainan,2020-03-16,168,6,1,161
Hainan,2020-03-17,168,6,1,161
Hainan,2020-03-18,168,6,1,161
Hainan,2020-03-19,168,6,1,161
Hainan,2020-03-20,168,6,1,161
Hainan,2020-03-21,168,6,1,161
Hainan,2020-03-22,168,6,1,161
Hainan,2020-03-23,168,6,1,161
Hainan,2020-03-24,168,6,-6,168
Hainan,2020-03-25,168,6,-6,168
Hainan,2020-03-26,168,6,-6,168
Hainan,2020-03-27,168,6,-6,168
Hainan,2020-03-28,168,6,-6,168
Hainan,2020-03-29,168,6,-6,168
Hainan,2020-03-30,168,6,-6,168
Hainan,2020-03-31,168,6,-6,168
Hainan,2020-04-01,168,6,-6,168
Hainan,2020-04-02,168,6,0,162
Hainan,2020-04-03,168,6,0,162
Hainan,2020-04-04,168,6,0,162
Hainan,2020-04-05,168,6,0,162
Hainan,2020-04-06,168,6,0,162
Hainan,2020-04-07,168,6,0,162
Hainan,2020-04-08,168,6,0,162
Hainan,2020-04-09,168,6,0,162
Hainan,2020-04-10,168,6,0,162
Hainan,2020-04-11,168,6,0,162
Hainan,2020-04-12,168,6,0,162
Hainan,2020-04-13,168,6,0,162
Hainan,2020-04-14,168,6,0,162
Hainan,2020-04-15,168,6,0,162
Hainan,2020-04-16,168,6,0,162
Hainan,2020-04-17,168,6,0,162
Hainan,2020-04-18,168,6,0,162
Hainan,2020-04-19,168,6,0,162
Hainan,2020-04-20,168,6,0,162
Hainan,2020-04-21,168,6,0,162
Hainan,2020-04-22,168,6,0,162
Hainan,2020-04-23,168,6,0,162
Hainan,2020-04-24,168,6,0,162
Hainan,2020-04-25,168,6,0,162
Hainan,2020-04-26,168,6,0,162
Hainan,2020-04-27,168,6,0,162
Hainan,2020-04-28,168,6,0,162
Hainan,2020-04-29,168,6,0,162
Hainan,2020-04-30,168,6,0,162
Hainan,2020-05-01,168,6,0,162
Hainan,2020-05-02,168,6,0,162
Hainan,2020-05-03,168,6,0,162
Hainan,2020-05-04,168,6,0,162
Hainan,2020-05-05,168,6,0,162
Hainan,2020-05-06,168,6,0,162
Hainan,2020-05-07,168,6,0,162
Hainan,2020-05-08,168,6,0,162
Hainan,2020-05-09,168,6,0,162
Hainan,2020-05-10,168,6,0,162
Hainan,2020-05-11,168,6,0,162
Hainan,2020-05-12,168,6,0,162
Hainan,2020-05-13,168,6,0,162
Hainan,2020-05-14,168,6,0,162
Hainan,2020-05-15,169,6,1,162
Hainan,2020-05-16,169,6,1,162
Hainan,2020-05-17,169,6,1,162
Hainan,2020-05-18,169,6,1,162
Hainan,2020-05-19,169,6,1,162
Hainan,2020-05-20,169,6,1,162
Hainan,2020-05-21,169,6,1,162
Hainan,2020-05-22,169,6,1,162
Hainan,2020-05-23,169,6,1,162
Hainan,2020-05-24,169,6,1,162
Hainan,2020-05-25,169,6,1,162
Hainan,2020-05-26,169,6,1,162
Hainan,2020-05-27,169,6,1,162
Hainan,2020-05-28,169,6,1,162
Hainan,2020-05-29,169,6,0,163
Hainan,2020-05-30,169,6,0,163
Hainan,2020-05-31,169,6,0,163
Hainan,2020-06-01,169,6,0,163
Hainan,2020-06-02,169,6,0,163
Hainan,2020-06-03,169,6,0,163
Hainan,2020-06-04,169,6,0,163
Hainan,2020-06-05,169,6,0,163
Hainan,2020-06-06,170,6,2,162
Hainan,2020-06-07,170,6,2,162
Hainan,2020-06-08,170,6,2,162
Hainan,2020-06-09,170,6,2,162
Hainan,2020-06-10,170,6,2,162
Hainan,2020-06-11,170,6,2,162
Hainan,2020-06-12,171,6,3,162
Hainan,2020-06-13,171,6,3,162
Hainan,2020-06-14,171,6,3,162
Hainan,2020-06-15,171,6,2,163
Hainan,2020-06-16,171,6,2,163
Hainan,2020-06-17,171,6,2,163
Hainan,2020-06-18,171,6,2,163
Hainan,2020-06-19,171,6,2,163
Hainan,2020-06-20,171,6,2,163
Hainan,2020-06-21,171,6,2,163
Hainan,2020-06-22,171,6,2,163
Hainan,2020-06-23,171,6,2,163
Hainan,2020-06-24,171,6,2,163
Hainan,2020-06-25,171,6,0,165
Hainan,2020-06-26,171,6,0,165
Hainan,2020-06-27,171,6,0,165
Hainan,2020-06-28,171,6,0,165
Hainan,2020-06-29,171,6,0,165
Hainan,2020-06-30,171,6,0,165
Hainan,2020-07-01,171,6,0,165
Hainan,2020-07-02,171,6,0,165
Hainan,2020-07-03,171,6,0,165
Hainan,2020-07-04,171,6,0,165
Hainan,2020-07-05,171,6,0,165
Hainan,2020-07-06,171,6,0,165
Hainan,2020-07-07,171,6,0,165
Hainan,2020-07-08,171,6,0,165
Hainan,2020-07-09,171,6,0,165
Hainan,2020-07-10,171,6,0,165
Hebei,2020-01-22,1,0,1,0
Hebei,2020-01-23,1,1,0,0
Hebei,2020-01-24,2,1,1,0
Hebei,2020-01-25,8,1,7,0
Hebei,2020-01-26,13,1,12,0
Hebei,2020-01-27,18,1,17,0
Hebei,2020-01-28,33,1,32,0
Hebei,2020-01-29,48,1,47,0
Hebei,2020-01-30,65,1,64,0
Hebei,2020-01-31,82,1,81,0
Hebei,2020-02-01,96,1,95,0
Hebei,2020-02-02,104,1,100,3
Hebei,2020-02-03,113,1,109,3
Hebei,2020-02-04,126,1,121,4
Hebei,2020-02-05,135,1,128,6
Hebei,2020-02-06,157,1,143,13
Hebei,2020-02-07,172,1,149,22
Hebei,2020-02-08,195,1,164,30
Hebei,2020-02-09,206,2,170,34
Hebei,2020-02-10,218,2,175,41
Hebei,2020-02-11,239,2,189,48
Hebei,2020-02-12,251,2,195,54
Hebei,2020-02-13,265,3,194,68
Hebei,2020-02-14,283,3,193,87
Hebei,2020-02-15,291,3,187,101
Hebei,2020-02-16,300,3,192,105
Hebei,2020-02-17,301,3,176,122
Hebei,2020-02-18,306,4,166,136
Hebei,2020-02-19,306,4,150,152
Hebei,2020-02-20,307,5,133,169
Hebei,2020-02-21,308,5,119,184
Hebei,2020-02-22,309,6,100,203
Hebei,2020-02-23,311,6,86,219
Hebei,2020-02-24,311,6,71,234
Hebei,2020-02-25,311,6,57,248
Hebei,2020-02-26,312,6,45,261
Hebei,2020-02-27,317,6,37,274
Hebei,2020-02-28,318,6,35,277
Hebei,2020-02-29,318,6,30,282
Hebei,2020-03-01,318,6,18,294
Hebei,2020-03-02,318,6,16,296
Hebei,2020-03-03,318,6,12,300
Hebei,2020-03-04,318,6,11,301
Hebei,2020-03-05,318,6,8,304
Hebei,2020-03-06,318,6,7,305
Hebei,2020-03-07,318,6,5,307
Hebei,2020-03-08,318,6,5,307
Hebei,2020-03-09,318,6,5,307
Hebei,2020-03-10,318,6,5,307
Hebei,2020-03-11,318,6,5,307
Hebei,2020-03-12,318,6,4,308
Hebei,2020-03-13,318,6,2,310
Hebei,2020-03-14,318,6,2,310
Hebei,2020-03-15,318,6,2,310
Hebei,2020-03-16,318,6,2,310
Hebei,2020-03-17,318,6,2,310
Hebei,2020-03-18,318,6,2,310
Hebei,2020-03-19,318,6,2,310
Hebei,2020-03-20,318,6,2,310
Hebei,2020-03-21,318,6,2,310
Hebei,2020-03-22,319,6,3,310
Hebei,2020-03-23,319,6,3,310
Hebei,2020-03-24,319,6,3,310
Hebei,2020-03-25,319,6,3,310
Hebei,2020-03-26,319,6,3,310
Hebei,2020-03-27,319,6,3,310
Hebei,2020-03-28,319,6,3,310
Hebei,2020-03-29,319,6,3,310
Hebei,2020-03-30,321,6,5,310
Hebei,2020-03-31,321,6,5,310
Hebei,2020-04-01,323,6,7,310
Hebei,2020-04-02,325,6,9,310
Hebei,2020-04-03,326,6,10,310
Hebei,2020-04-04,326,6,10,310
Hebei,2020-04-05,327,6,11,310
Hebei,2020-04-06,327,6,11,310
Hebei,2020-04-07,327,6,9,312
Hebei,2020-04-08,327,6,9,312
Hebei,2020-04-09,327,6,8,313
Hebei,2020-04-10,327,6,8,313
Hebei,2020-04-11,327,6,8,313
Hebei,2020-04-12,327,6,8,313
Hebei,2020-04-13,327,6,8,313
Hebei,2020-04-14,327,6,7,314
Hebei,2020-04-15,327,6,7,314
Hebei,2020-04-16,328,6,7,315
Hebei,2020-04-17,328,6,6,316
Hebei,2020-04-18,328,6,6,316
Hebei,2020-04-19,328,6,6,316
Hebei,2020-04-20,328,6,5,317
Hebei,2020-04-21,328,6,5,317
Hebei,2020-04-22,328,6,5,317
Hebei,2020-04-23,328,6,5,317
Hebei,2020-04-24,328,6,4,318
Hebei,2020-04-25,328,6,4,318
Hebei,2020-04-26,328,6,4,318
Hebei,2020-04-27,328,6,4,318
Hebei,2020-04-28,328,6,4,318
Hebei,2020-04-29,328,6,4,318
Hebei,2020-04-30,328,6,4,318
Hebei,2020-05-01,328,6,4,318
Hebei,2020-05-02,328,6,4,318
Hebei,2020-05-03,328,6,4,318
Hebei,2020-05-04,328,6,2,320
Hebei,2020-05-05,328,6,2,320
Hebei,2020-05-06,328,6,2,320
Hebei,2020-05-07,328,6,2,320
Hebei,2020-05-08,328,6,2,320
Hebei,2020-05-09,328,6,1,321
Hebei,2020-05-10,328,6,1,321
Hebei,2020-05-11,328,6,1,321
Hebei,2020-05-12,328,6,1,321
Hebei,2020-05-13,328,6,1,321
Hebei,2020-05-14,328,6,1,321
Hebei,2020-05-15,328,6,1,321
Hebei,2020-05-16,328,6,1,321
Hebei,2020-05-17,328,6,0,322
Hebei,2020-05-18,328,6,0,322
Hebei,2020-05-19,328,6,0,322
Hebei,2020-05-20,328,6,0,322
Hebei,2020-05-21,328,6,0,322
Hebei,2020-05-22,328,6,0,322
Hebei,2020-05-23,328,6,0,322
Hebei,2020-05-24,328,6,0,322
Hebei,2020-05-25,328,6,0,322
Hebei,2020-05-26,328,6,0,322
Hebei,2020-05-27,328,6,0,322
Hebei,2020-05-28,328,6,0,322
Hebei,2020-05-29,328,6,0,322
Hebei,2020-05-30,328,6,0,322
Hebei,2020-05-31,328,6,0,322
Hebei,2020-06-01,328,6,0,322
Hebei,2020-06-02,328,6,0,322
Hebei,2020-06-03,328,6,0,322
Hebei,2020-06-04,328,6,0,322
Hebei,2020-06-05,328,6,0,322
Hebei,2020-06-06,328,6,0,322
Hebei,2020-06-07,328,6,0,322
Hebei,2020-06-08,328,6,0,322
Hebei,2020-06-09,328,6,0,322
Hebei,2020-06-10,328,6,0,322
Hebei,2020-06-11,328,6,0,322
Hebei,2020-06-12,328,6,0,322
Hebei,2020-06-13,328,6,0,322
Hebei,2020-06-14,331,6,3,322
Hebei,2020-06-15,335,6,7,322
Hebei,2020-06-16,336,6,8,322
Hebei,2020-06-17,338,6,10,322
Hebei,2020-06-18,340,6,12,322
Hebei,2020-06-19,340,6,12,322
Hebei,2020-06-20,344,6,16,322
Hebei,2020-06-21,346,6,18,322
Hebei,2020-06-22,346,6,17,323
Hebei,2020-06-23,348,6,19,323
Hebei,2020-06-24,349,6,20,323
Hebei,2020-06-25,349,6,19,324
Hebei,2020-06-26,349,6,17,326
Hebei,2020-06-27,349,6,12,331
Hebei,2020-06-28,349,6,10,333
Hebei,2020-06-29,349,6,9,334
Hebei,2020-06-30,349,6,9,334
Hebei,2020-07-01,349,6,9,334
Hebei,2020-07-02,349,6,9,334
Hebei,2020-07-03,349,6,7,336
Hebei,2020-07-04,349,6,6,337
Hebei,2020-07-05,349,6,6,337
Hebei,2020-07-06,349,6,6,337
Hebei,2020-07-07,349,6,6,337
Hebei,2020-07-08,349,6,4,339
Hebei,2020-07-09,349,6,4,339
Hebei,2020-07-10,349,6,4,339
Heilongjiang,2020-01-22,0,0,0,0
Heilongjiang,2020-01-23,2,0,2,0
Heilongjiang,2020-01-24,4,1,3,0
Heilongjiang,2020-01-25,9,1,8,0
Heilongjiang,2020-01-26,15,1,14,0
Heilongjiang,2020-01-27,21,1,20,0
Heilongjiang,2020-01-28,33,1,32,0
Heilongjiang,2020-01-29,38,1,37,0
Heilongjiang,2020-01-30,44,2,42,0
Heilongjiang,2020-01-31,59,2,57,0
Heilongjiang,2020-02-01,80,2,76,2
Heilongjiang,2020-02-02,95,2,91,2
Heilongjiang,2020-02-03,121,2,117,2
Heilongjiang,2020-02-04,155,2,149,4
Heilongjiang,2020-02-05,190,2,181,7
Heilongjiang,2020-02-06,227,3,216,8
Heilongjiang,2020-02-07,277,3,262,12
Heilongjiang,2020-02-08,295,5,277,13
Heilongjiang,2020-02-09,307,6,287,14
Heilongjiang,2020-02-10,331,7,294,30
Heilongjiang,2020-02-11,360,8,324,28
Heilongjiang,2020-02-12,378,8,339,31
Heilongjiang,2020-02-13,395,9,353,33
Heilongjiang,2020-02-14,419,11,361,47
Heilongjiang,2020-02-15,425,11,346,68
Heilongjiang,2020-02-16,445,11,355,79
Heilongjiang,2020-02-17,457,11,361,85
Heilongjiang,2020-02-18,464,11,342,111
Heilongjiang,2020-02-19,470,12,338,120
Heilongjiang,2020-02-20,476,12,328,136
Heilongjiang,2020-02-21,479,12,292,175
Heilongjiang,2020-02-22,479,12,263,204
Heilongjiang,2020-02-23,480,12,246,222
Heilongjiang,2020-02-24,480,12,241,227
Heilongjiang,2020-02-25,480,12,225,243
Heilongjiang,2020-02-26,480,12,219,249
Heilongjiang,2020-02-27,480,13,197,270
Heilongjiang,2020-02-28,480,13,184,283
Heilongjiang,2020-02-29,480,13,166,301
Heilongjiang,2020-03-01,480,13,125,342
Heilongjiang,2020-03-02,480,13,111,356
Heilongjiang,2020-03-03,480,13,101,366
Heilongjiang,2020-03-04,480,13,94,373
Heilongjiang,2020-03-05,481,13,89,379
Heilongjiang,2020-03-06,481,13,72,396
Heilongjiang,2020-03-07,481,13,65,403
Heilongjiang,2020-03-08,481,13,56,412
Heilongjiang,2020-03-09,481,13,38,430
Heilongjiang,2020-03-10,481,13,34,434
Heilongjiang,2020-03-11,482,13,33,436
Heilongjiang,2020-03-12,482,13,28,441
Heilongjiang,2020-03-13,482,13,23,446
Heilongjiang,2020-03-14,482,13,22,447
Heilongjiang,2020-03-15,482,13,16,453
Heilongjiang,2020-03-16,482,13,14,455
Heilongjiang,2020-03-17,482,13,13,456
Heilongjiang,2020-03-18,482,13,10,459
Heilongjiang,2020-03-19,483,13,10,460
Heilongjiang,2020-03-20,484,13,8,463
Heilongjiang,2020-03-21,484,13,8,463
Heilongjiang,2020-03-22,484,13,5,466
Heilongjiang,2020-03-23,484,13,6,465
Heilongjiang,2020-03-24,484,13,3,468
Heilongjiang,2020-03-25,484,13,3,468
Heilongjiang,2020-03-26,484,13,2,469
Heilongjiang,2020-03-27,484,13,2,469
Heilongjiang,2020-03-28,484,13,2,469
Heilongjiang,2020-03-29,484,13,2,469
Heilongjiang,2020-03-30,484,13,2,469
Heilongjiang,2020-03-31,484,13,2,469
Heilongjiang,2020-04-01,484,13,2,469
Heilongjiang,2020-04-02,488,13,6,469
Heilongjiang,2020-04-03,489,13,7,469
Heilongjiang,2020-04-04,491,13,9,469
Heilongjiang,2020-04-05,504,13,22,469
Heilongjiang,2020-04-06,524,13,42,469
Heilongjiang,2020-04-07,544,13,62,469
Heilongjiang,2020-04-08,569,13,86,470
Heilongjiang,2020-04-09,609,13,126,470
Heilongjiang,2020-04-10,638,13,155,470
Heilongjiang,2020-04-11,661,13,178,470
Heilongjiang,2020-04-12,684,13,201,470
Heilongjiang,2020-04-13,740,13,257,470
Heilongjiang,2020-04-14,819,13,336,470
Heilongjiang,2020-04-15,841,13,358,470
Heilongjiang,2020-04-16,861,13,377,471
Heilongjiang,2020-04-17,872,13,388,471
Heilongjiang,2020-04-18,892,13,407,472
Heilongjiang,2020-04-19,898,13,413,472
Heilongjiang,2020-04-20,905,13,420,472
Heilongjiang,2020-04-21,913,13,425,475
Heilongjiang,2020-04-22,921,13,429,479
Heilongjiang,2020-04-23,928,13,430,485
Heilongjiang,2020-04-24,930,13,409,508
Heilongjiang,2020-04-25,935,13,411,511
Heilongjiang,2020-04-26,936,13,367,556
Heilongjiang,2020-04-27,939,13,340,586
Heilongjiang,2020-04-28,939,13,339,587
Heilongjiang,2020-04-29,939,13,339,587
Heilongjiang,2020-04-30,944,13,344,587
Heilongjiang,2020-05-01,944,13,326,605
Heilongjiang,2020-05-02,944,13,327,604
Heilongjiang,2020-05-03,944,13,274,657
Heilongjiang,2020-05-04,944,13,212,719
Heilongjiang,2020-05-05,944,13,173,758
Heilongjiang,2020-05-06,944,13,138,793
Heilongjiang,2020-05-07,944,13,116,815
Heilongjiang,2020-05-08,944,13,116,815
Heilongjiang,2020-05-09,944,13,40,891
Heilongjiang,2020-05-10,945,13,28,904
Heilongjiang,2020-05-11,945,13,8,924
Heilongjiang,2020-05-12,945,13,3,929
Heilongjiang,2020-05-13,945,13,2,930
Heilongjiang,2020-05-14,945,13,2,930
Heilongjiang,2020-05-15,945,13,1,931
Heilongjiang,2020-05-16,945,13,0,932
Heilongjiang,2020-05-17,945,13,0,932
Heilongjiang,2020-05-18,945,13,0,932
Heilongjiang,2020-05-19,945,13,0,932
Heilongjiang,2020-05-20,945,13,0,932
Heilongjiang,2020-05-21,945,13,0,932
Heilongjiang,2020-05-22,945,13,0,932
Heilongjiang,2020-05-23,945,13,0,932
Heilongjiang,2020-05-24,945,13,0,932
Heilongjiang,2020-05-25,945,13,0,932
Heilongjiang,2020-05-26,945,13,0,932
Heilongjiang,2020-05-27,945,13,0,932
Heilongjiang,2020-05-28,945,13,0,932
Heilongjiang,2020-05-29,945,13,0,932
Heilongjiang,2020-05-30,945,13,0,932
Heilongjiang,2020-05-31,945,13,0,932
Heilongjiang,2020-06-01,945,13,0,932
Heilongjiang,2020-06-02,945,13,0,932
Heilongjiang,2020-06-03,947,13,0,934
Heilongjiang,2020-06-04,947,13,0,934
Heilongjiang,2020-06-05,947,13,0,934
Heilongjiang,2020-06-06,947,13,0,934
Heilongjiang,2020-06-07,947,13,0,934
Heilongjiang,2020-06-08,947,13,0,934
Heilongjiang,2020-06-09,947,13,0,934
Heilongjiang,2020-06-10,947,13,0,934
Heilongjiang,2020-06-11,947,13,0,934
Heilongjiang,2020-06-12,947,13,0,934
Heilongjiang,2020-06-13,947,13,0,934
Heilongjiang,2020-06-14,947,13,0,934
Heilongjiang,2020-06-15,947,13,0,934
Heilongjiang,2020-06-16,947,13,0,934
Heilongjiang,2020-06-17,947,13,0,934
Heilongjiang,2020-06-18,947,13,0,934
Heilongjiang,2020-06-19,947,13,0,934
Heilongjiang,2020-06-20,947,13,0,934
Heilongjiang,2020-06-21,947,13,0,934
Heilongjiang,2020-06-22,947,13,0,934
Heilongjiang,2020-06-23,947,13,0,934
Heilongjiang,2020-06-24,947,13,0,934
Heilongjiang,2020-06-25,947,13,0,934
Heilongjiang,2020-06-26,947,13,0,934
Heilongjiang,2020-06-27,947,13,0,934
Heilongjiang,2020-06-28,947,13,0,934
Heilongjiang,2020-06-29,947,13,0,934
Heilongjiang,2020-06-30,947,13,0,934
Heilongjiang,2020-07-01,947,13,0,934
Heilongjiang,2020-07-02,947,13,0,934
Heilongjiang,2020-07-03,947,13,0,934
Heilongjiang,2020-07-04,947,13,0,934
Heilongjiang,2020-07-05,947,13,0,934
Heilongjiang,2020-07-06,947,13,0,934
Heilongjiang,2020-07-07,947,13,0,934
Heilongjiang,2020-07-08,947,13,0,934
Heilongjiang,2020-07-09,947,13,0,934
Heilongjiang,2020-07-10,947,13,0,934
Henan,2020-01-22,5,0,5,0
Henan,2020-01-23,5,0,5,0
Henan,2020-01-24,9,0,9,0
Henan,2020-01-25,32,0,32,0
Henan,2020-01-26,83,1,82,0
Henan,2020-01-27,128,1,127,0
Henan,2020-01-28,168,1,167,0
Henan,2020-01-29,206,2,203,1
Henan,2020-01-30,278,2,274,2
Henan,2020-01-31,352,2,347,3
Henan,2020-02-01,422,2,417,3
Henan,2020-02-02,493,2,481,10
Henan,2020-02-03,566,2,548,16
Henan,2020-02-04,675,2,646,27
Henan,2020-02-05,764,2,715,47
Henan,2020-02-06,851,2,793,56
Henan,2020-02-07,914,3,825,86
Henan,2020-02-08,981,4,861,116
Henan,2020-02-09,1033,6,874,153
Henan,2020-02-10,1073,6,876,191
Henan,2020-02-11,1105,7,880,218
Henan,2020-02-12,1135,8,881,246
Henan,2020-02-13,1169,10,863,296
Henan,2020-02-14,1184,11,816,357
Henan,2020-02-15,1212,13,808,391
Henan,2020-02-16,1231,13,778,440
Henan,2020-02-17,1246,16,721,509
Henan,2020-02-18,1257,19,716,522
Henan,2020-02-19,1262,19,670,573
Henan,2020-02-20,1265,19,609,637
Henan,2020-02-21,1267,19,512,736
Henan,2020-02-22,1270,19,421,830
Henan,2020-02-23,1271,19,384,868
Henan,2020-02-24,1271,19,309,943
Henan,2020-02-25,1271,19,250,1002
Henan,2020-02-26,1271,19,219,1033
Henan,2020-02-27,1272,20,184,1068
Henan,2020-02-28,1272,20,140,1112
Henan,2020-02-29,1272,21,81,1170
Henan,2020-03-01,1272,22,52,1198
Henan,2020-03-02,1272,22,45,1205
Henan,2020-03-03,1272,22,19,1231
Henan,2020-03-04,1272,22,16,1234
Henan,2020-03-05,1272,22,11,1239
Henan,2020-03-06,1272,22,6,1244
Henan,2020-03-07,1272,22,6,1244
Henan,2020-03-08,1272,22,3,1247
Henan,2020-03-09,1272,22,3,1247
Henan,2020-03-10,1272,22,3,1247
Henan,2020-03-11,1273,22,2,1249
Henan,2020-03-12,1273,22,2,1249
Henan,2020-03-13,1273,22,2,1249
Henan,2020-03-14,1273,22,1,1250
Henan,2020-03-15,1273,22,1,1250
Henan,2020-03-16,1273,22,1,1250
Henan,2020-03-17,1273,22,1,1250
Henan,2020-03-18,1273,22,1,1250
Henan,2020-03-19,1273,22,1,1250
Henan,2020-03-20,1273,22,1,1250
Henan,2020-03-21,1273,22,1,1250
Henan,2020-03-22,1274,22,2,1250
Henan,2020-03-23,1274,22,2,1250
Henan,2020-03-24,1274,22,2,1250
Henan,2020-03-25,1274,22,2,1250
Henan,2020-03-26,1275,22,3,1250
Henan,2020-03-27,1275,22,3,1250
Henan,2020-03-28,1275,22,2,1251
Henan,2020-03-29,1276,22,3,1251
Henan,2020-03-30,1276,22,3,1251
Henan,2020-03-31,1276,22,3,1251
Henan,2020-04-01,1276,22,3,1251
Henan,2020-04-02,1276,22,3,1251
Henan,2020-04-03,1276,22,3,1251
Henan,2020-04-04,1276,22,3,1251
Henan,2020-04-05,1276,22,3,1251
Henan,2020-04-06,1276,22,2,1252
Henan,2020-04-07,1276,22,2,1252
Henan,2020-04-08,1276,22,2,1252
Henan,2020-04-09,1276,22,2,1252
Henan,2020-04-10,1276,22,2,1252
Henan,2020-04-11,1276,22,2,1252
Henan,2020-04-12,1276,22,1,1253
Henan,2020-04-13,1276,22,1,1253
Henan,2020-04-14,1276,22,0,1254
Henan,2020-04-15,1276,22,0,1254
Henan,2020-04-16,1276,22,0,1254
Henan,2020-04-17,1276,22,0,1254
Henan,2020-04-18,1276,22,0,1254
Henan,2020-04-19,1276,22,0,1254
Henan,2020-04-20,1276,22,0,1254
Henan,2020-04-21,1276,22,0,1254
Henan,2020-04-22,1276,22,0,1254
Henan,2020-04-23,1276,22,0,1254
Henan,2020-04-24,1276,22,0,1254
Henan,2020-04-25,1276,22,0,1254
Henan,2020-04-26,1276,22,0,1254
Henan,2020-04-27,1276,22,0,1254
Henan,2020-04-28,1276,22,0,1254
Henan,2020-04-29,1276,22,0,1254
Henan,2020-04-30,1276,22,0,1254
Henan,2020-05-01,1276,22,0,1254
Henan,2020-05-02,1276,22,0,1254
Henan,2020-05-03,1276,22,0,1254
Henan,2020-05-04,1276,22,0,1254
Henan,2020-05-05,1276,22,0,1254
Henan,2020-05-06,1276,22,0,1254
Henan,2020-05-07,1276,22,0,1254
Henan,2020-05-08,1276,22,0,1254
Henan,2020-05-09,1276,22,0,1254
Henan,2020-05-10,1276,22,0,1254
Henan,2020-05-11,1276,22,0,1254
Henan,2020-05-12,1276,22,0,1254
Henan,2020-05-13,1276,22,0,1254
Henan,2020-05-14,1276,22,0,1254
Henan,2020-05-15,1276,22,0,1254
Henan,2020-05-16,1276,22,0,1254
Henan,2020-05-17,1276,22,0,1254
Henan,2020-05-18,1276,22,0,1254
Henan,2020-05-19,1276,22,0,1254
Henan,2020-05-20,1276,22,0,1254
Henan,2020-05-21,1276,22,0,1254
Henan,2020-05-22,1276,22,0,1254
Henan,2020-05-23,1276,22,0,1254
Henan,2020-05-24,1276,22,0,1254
Henan,2020-05-25,1276,22,0,1254
Henan,2020-05-26,1276,22,0,1254
Henan,2020-05-27,1276,22,0,1254
Henan,2020-05-28,1276,22,0,1254
Henan,2020-05-29,1276,22,0,1254
Henan,2020-05-30,1276,22,0,1254
Henan,2020-05-31,1276,22,0,1254
Henan,2020-06-01,1276,22,0,1254
Henan,2020-06-02,1276,22,0,1254
Henan,2020-06-03,1276,22,0,1254
Henan,2020-06-04,1276,22,0,1254
